100
30
68	101	68	31	97	20	85	23	65	99	60	68	92	103	51	45	90	15	70	94	70	62	26	28	39	52	50	80	85	36	
50	108	68	37	96	13	78	17	56	97	74	75	105	98	53	57	92	25	73	103	63	65	16	21	36	57	48	73	78	41	
53	110	61	37	99	13	83	20	56	96	57	61	98	109	35	52	82	18	69	106	68	69	19	23	35	43	53	80	89	44	
56	120	62	37	100	19	91	20	62	97	68	58	102	98	40	55	90	20	74	103	55	74	32	18	29	40	51	75	81	33	
50	109	60	31	91	15	80	14	64	87	67	60	101	94	41	64	77	34	76	90	68	77	26	28	26	48	55	68	94	46	
65	118	63	30	102	19	90	14	58	97	70	62	89	101	41	57	80	33	66	104	66	70	29	18	35	52	57	67	92	39	
58	110	65	33	94	6	90	18	57	92	59	75	100	103	42	47	73	26	79	103	55	68	19	29	27	42	54	75	94	34	
50	113	72	29	105	18	80	13	54	90	74	61	86	108	54	58	76	34	82	93	51	81	26	33	31	43	54	75	78	39	
64	101	61	35	104	22	88	14	66	95	68	69	105	110	47	60	91	33	65	94	57	73	13	24	33	53	50	74	91	50	
60	115	65	43	103	6	91	11	58	92	59	65	95	105	49	49	92	34	73	93	51	64	17	20	26	40	47	79	92	51	
63	114	56	36	105	21	92	25	60	86	70	77	95	97	35	52	73	34	81	106	62	66	25	16	28	54	60	71	81	35	
63	120	57	42	92	21	82	18	67	97	63	70	103	97	51	52	75	30	67	88	53	62	19	28	39	47	48	76	77	49	
56	116	67	35	95	11	87	25	64	87	68	58	88	107	37	49	88	17	79	105	69	75	28	33	38	42	60	68	90	40	
50	117	65	29	106	15	85	23	55	95	55	65	100	99	43	48	89	30	73	94	66	66	20	25	36	50	50	68	88	48	
54	113	72	42	92	25	75	24	60	98	56	60	100	101	40	52	73	28	78	95	67	70	29	17	34	41	63	68	89	44	
67	101	59	42	93	23	81	21	65	101	71	77	102	99	51	45	88	15	73	99	70	73	18	24	29	45	57	71	83	32	
65	103	63	34	98	19	81	20	54	91	61	64	91	91	43	61	91	33	75	101	61	69	18	33	41	38	60	77	82	47	
68	120	57	32	97	24	81	26	53	103	68	68	102	96	46	62	84	23	82	87	68	74	28	28	38	55	64	79	83	47	
57	118	68	36	94	25	81	17	61	101	68	61	86	110	37	61	77	30	65	92	68	80	25	31	29	51	48	79	81	33	
66	105	61	39	104	14	77	14	67	99	65	68	89	110	54	54	82	24	81	95	61	77	15	21	39	45	60	70	80	41	
53	116	60	43	106	21	89	9	63	103	61	61	87	98	50	46	87	24	66	95	70	73	20	23	37	38	57	63	91	51	
65	119	63	43	102	12	89	12	70	85	69	70	89	110	49	48	76	21	78	88	67	75	30	26	31	42	50	70	92	36	
61	117	72	35	94	17	75	22	62	99	60	63	91	107	44	54	74	23	67	102	58	77	14	35	25	40	57	73	90	41	
50	107	55	30	91	19	81	22	71	103	64	67	92	106	46	57	74	21	66	96	60	71	15	16	26	54	48	69	93	45	
65	116	54	38	93	20	83	12	57	95	70	73	95	97	47	59	92	29	77	104	66	65	13	27	33	54	45	67	83	42	
58	111	59	30	92	9	84	14	56	93	68	75	88	100	48	64	91	20	72	95	51	81	18	24	36	42	59	77	91	47	
64	109	56	31	96	12	80	23	65	95	65	75	87	96	37	53	86	18	65	91	51	79	32	27	31	46	59	66	82	42	
67	104	73	42	101	8	88	20	60	101	73	77	91	97	50	56	78	33	74	99	60	64	28	16	33	56	52	69	88	44	
61	105	71	32	92	6	86	14	58	90	59	70	90	102	51	62	77	32	75	95	52	78	18	22	35	38	64	66	90	43	
63	102	65	44	101	21	89	14	60	98	68	74	91	110	35	46	73	27	70	92	56	62	26	29	27	47	51	68	93	48	
66	106	69	41	106	19	93	22	59	85	69	69	87	99	37	50	90	15	79	98	53	65	13	32	39	43	45	79	78	49	
59	106	67	25	102	25	76	16	65	89	68	70	89	103	38	61	82	29	64	105	54	70	29	30	33	47	51	61	91	48	
52	112	67	35	101	17	82	15	61	92	74	58	87	104	43	51	82	21	68	105	56	71	27	29	31	50	63	72	91	44	
54	103	71	27	91	23	93	15	71	96	67	77	92	98	45	54	89	18	78	97	64	65	13	28	30	54	55	71	89	48	
64	109	56	38	104	10	77	25	71	99	59	74	90	110	49	62	78	23	77	94	54	76	19	21	26	51	63	75	95	45	
59	106	63	34	91	8	90	21	69	89	55	61	95	96	44	55	79	22	80	95	55	65	17	35	38	40	50	66	82	38	
69	111	73	36	103	9	80	19	54	93	57	59	94	93	35	47	85	34	72	92	68	76	28	21	31	51	51	79	87	36	
64	107	62	32	102	19	83	9	64	93	56	68	91	96	53	57	76	34	77	98	52	62	30	20	44	53	63	74	82	39	
60	103	60	35	96	6	80	13	63	93	70	61	104	96	44	49	82	32	71	88	68	68	21	25	26	46	59	64	82	46	
51	102	55	27	90	10	93	21	68	90	73	71	92	101	49	60	77	17	70	106	51	74	14	24	40	45	53	68	78	44	
52	119	61	42	101	21	91	23	61	100	60	67	92	107	42	48	77	34	70	100	54	76	18	32	36	53	58	77	95	34	
50	112	70	35	97	15	84	11	65	94	62	60	103	100	51	59	79	31	65	95	67	72	17	32	29	46	52	80	84	47	
53	119	72	43	94	19	90	20	66	88	67	71	96	91	43	46	89	26	64	97	62	74	31	21	37	57	64	63	94	46	
54	106	65	39	101	12	90	20	62	93	69	59	94	93	35	54	81	16	81	87	59	66	26	32	32	46	54	71	80	34	
54	112	73	36	90	8	92	14	54	89	60	61	91	91	53	62	75	33	71	100	57	65	18	23	29	42	45	75	84	40	
61	119	67	28	105	21	81	26	56	97	74	76	102	105	54	48	73	27	73	89	51	79	20	33	28	40	52	78	79	39	
66	113	66	44	97	17	89	9	59	102	74	76	92	102	49	50	92	16	83	105	66	62	17	32	35	40	56	74	76	48	
63	112	73	33	96	20	94	17	54	102	72	65	86	103	36	57	88	30	65	103	52	64	25	21	26	43	62	72	89	43	
55	118	63	43	105	8	78	19	59	96	62	72	104	101	54	55	79	15	67	90	52	67	20	35	35	49	53	72	79	37	
50	119	58	32	94	19	77	7	54	93	64	66	100	106	46	48	92	33	75	103	53	75	22	27	27	51	55	66	94	49	
69	104	63	38	99	15	92	20	66	92	67	63	100	93	42	61	74	28	65	91	67	72	23	23	40	40	53	68	89	37	
56	103	58	35	92	25	84	25	55	86	61	74	100	92	43	50	79	32	76	100	60	80	25	28	44	46	56	80	84	48	
66	104	56	35	102	18	87	22	71	88	67	75	87	92	45	55	91	20	69	101	70	80	30	17	40	41	47	74	76	45	
58	118	69	31	104	25	87	14	58	90	55	72	97	94	35	46	74	29	66	101	55	63	21	19	27	57	49	63	85	34	
54	114	66	29	94	23	82	26	53	104	69	74	96	98	41	53	79	34	83	101	62	71	22	29	25	42	52	75	92	48	
60	101	69	34	102	6	86	10	70	99	56	73	98	95	41	54	80	19	66	91	60	79	19	29	42	41	60	79	81	32	
68	116	63	44	89	16	91	7	70	99	65	71	100	97	53	57	83	29	64	95	60	71	28	22	26	41	58	76	94	38	
69	109	68	40	91	21	80	14	53	103	56	71	89	106	42	60	84	31	77	88	65	74	26	28	29	45	46	80	78	38	
55	107	65	38	96	21	83	22	54	90	61	76	87	110	41	59	88	20	73	98	68	80	29	16	36	44	63	71	86	41	
52	116	55	31	106	25	75	25	59	97	65	72	95	106	37	47	86	17	79	98	59	80	27	20	30	49	49	75	85	40	
63	103	69	25	91	25	93	10	70	90	60	62	89	100	40	59	91	19	79	87	58	71	16	24	32	41	51	67	88	45	
66	107	73	26	95	17	81	9	53	94	64	74	102	98	54	56	74	32	73	90	62	71	19	34	36	52	45	72	90	37	
58	120	70	33	97	18	92	14	59	103	65	72	96	101	54	48	84	15	69	91	58	78	15	31	27	46	46	74	82	39	
50	119	70	42	98	17	78	17	62	95	67	71	87	92	53	48	74	23	82	92	67	70	28	29	26	46	64	64	77	33	
50	111	57	42	93	7	85	26	52	97	67	65	91	107	52	54	74	20	67	89	53	67	22	25	41	51	45	67	80	43	
67	107	71	34	101	10	86	12	56	89	63	68	93	96	42	46	76	26	79	101	61	67	13	20	44	55	58	76	84	46	
61	111	68	42	94	21	78	21	68	98	57	59	96	102	41	61	77	33	78	88	58	67	24	25	42	41	47	76	87	32	
62	118	60	39	94	6	94	15	62	104	65	58	102	100	43	53	86	25	81	89	70	65	21	19	44	39	57	72	95	32	
62	119	62	39	96	23	82	17	69	98	74	65	105	105	40	50	81	31	72	91	62	80	26	30	41	55	45	75	93	32	
55	106	67	34	90	7	79	15	71	104	58	67	105	104	46	61	90	31	78	99	56	69	20	30	40	44	58	76	95	51	
67	117	67	34	102	11	81	7	52	92	74	61	86	99	42	59	79	16	76	106	68	71	15	30	25	54	54	65	90	38	
62	111	73	41	102	17	91	11	70	98	73	70	94	97	45	49	78	22	80	88	52	71	24	19	34	50	60	76	88	42	
55	109	72	33	95	21	93	10	57	92	67	58	105	106	48	54	89	26	68	100	58	79	27	35	32	44	57	80	92	34	
59	120	68	29	98	8	84	15	64	96	64	73	94	109	45	62	79	25	68	100	60	76	21	26	33	38	50	74	94	43	
65	107	73	34	108	12	94	12	71	102	70	69	91	94	47	58	78	15	65	94	65	79	23	28	36	51	56	66	79	35	
62	113	54	40	102	21	77	13	60	95	61	65	87	108	46	47	81	20	82	99	68	79	30	21	33	49	60	77	79	41	
57	112	64	43	98	14	83	26	53	88	69	76	98	92	49	63	83	23	80	87	58	77	24	26	34	45	48	76	83	46	
65	120	65	26	100	25	81	26	70	96	69	65	94	107	35	45	77	25	83	91	67	65	19	24	36	48	61	69	82	38	
50	102	60	44	90	18	94	21	57	96	69	59	95	98	42	57	91	32	71	95	52	66	18	20	30	48	50	67	91	37	
61	107	67	41	98	12	75	25	59	104	63	71	103	99	38	49	82	20	83	101	53	68	24	27	28	52	55	65	91	36	
62	102	63	37	107	24	79	7	53	91	56	75	88	102	40	47	84	28	77	106	63	69	30	21	29	45	57	63	81	39	
60	107	65	35	96	15	79	25	64	95	72	72	94	108	35	55	73	29	64	88	67	68	17	17	43	39	63	66	95	32	
60	110	72	29	105	21	76	20	60	92	65	68	86	93	52	55	80	27	64	105	53	71	31	23	41	47	50	78	82	32	
68	115	69	33	107	20	82	12	61	103	61	62	94	92	48	55	85	19	76	104	56	76	21	26	42	55	63	75	77	46	
60	109	70	30	97	17	80	19	57	90	64	62	98	93	52	57	77	19	79	96	55	74	29	25	34	52	57	63	79	48	
60	118	71	41	104	9	87	25	61	88	71	58	92	100	44	49	84	21	64	95	64	67	16	32	31	55	59	64	83	37	
65	113	54	31	95	8	86	23	53	89	74	70	96	102	40	62	81	21	75	102	66	75	28	34	28	41	57	64	87	45	
53	105	56	35	91	9	93	19	55	97	61	74	93	110	50	53	77	16	70	90	55	69	20	27	28	41	57	78	89	43	
57	110	57	33	89	8	86	17	57	99	74	72	94	109	52	56	81	26	82	106	60	67	24	29	27	50	48	70	80	32	
57	108	72	26	99	13	84	19	71	86	73	59	100	96	36	50	88	20	76	95	62	65	16	20	29	43	55	61	92	36	
61	118	59	35	96	16	83	12	68	92	56	65	98	110	42	54	92	29	73	90	66	75	28	30	29	45	64	61	76	41	
52	106	65	33	97	23	90	23	53	96	58	66	98	104	37	56	91	21	70	102	52	74	28	31	40	51	61	78	80	35	
51	102	57	28	106	6	89	7	52	101	61	60	88	97	35	53	74	24	66	90	66	79	31	25	30	49	56	69	81	49	
64	105	63	36	93	9	87	9	57	92	64	66	101	106	46	64	76	33	83	101	61	74	21	23	27	53	47	62	77	36	
67	105	67	34	107	6	84	12	65	98	69	61	105	100	41	60	74	24	76	104	53	78	24	25	30	40	49	65	85	48	
61	114	68	41	100	10	75	20	57	91	70	59	103	108	52	50	85	26	69	91	56	64	28	24	39	54	62	61	79	39	
63	117	57	40	101	21	88	17	70	88	63	64	89	108	40	54	90	26	65	106	51	77	32	22	40	54	53	79	76	38	
50	110	59	25	96	17	75	7	59	98	64	77	86	95	42	49	80	34	74	88	54	76	17	25	26	42	64	72	85	51	
64	110	71	30	107	24	85	18	63	104	72	77	98	103	53	64	79	15	73	103	52	71	21	18	30	48	50	80	90	44	
69	110	63	35	90	18	83	24	54	88	72	62	101	104	52	58	78	33	68	92	51	79	25	31	26	47	52	64	78	39	
