100
50
3	97	71	42	77	99	34	23	67	81	77	72	20	49	43	11	28	62	73	10	75	38	14	70	15	30	79	93	4	98	16	79	76	9	95	21	44	74	1	69	88	17	15	30	19	51	18	19	60	56	
87	30	17	87	95	11	13	25	34	100	85	96	75	71	23	67	16	62	99	63	48	76	35	44	72	98	75	46	6	75	74	19	37	1	41	65	17	94	54	6	78	42	41	92	81	56	70	64	79	61	
70	46	7	2	56	54	35	100	60	39	83	57	88	18	74	47	79	55	13	74	92	43	54	49	3	33	98	77	31	70	83	44	16	48	74	61	95	8	57	77	5	20	5	14	77	24	46	49	43	94	
72	53	18	41	98	88	100	27	78	35	1	22	93	45	26	77	61	29	41	80	41	68	3	41	47	26	45	39	2	86	32	17	84	81	96	45	83	24	87	19	48	66	40	88	52	43	19	92	79	72	
32	24	91	97	1	54	63	61	96	86	33	10	74	57	22	36	30	53	60	76	34	77	30	69	60	45	44	91	8	85	34	100	50	6	20	88	28	97	8	98	63	81	100	66	83	93	2	2	4	99	
58	24	11	92	51	93	22	7	70	8	17	22	44	6	10	59	23	90	4	29	45	99	24	84	78	61	69	18	75	33	70	17	20	96	30	97	98	47	60	39	25	34	45	56	34	18	52	20	97	46	
44	8	52	98	93	27	99	27	85	100	55	31	57	5	90	52	21	71	44	68	64	70	70	37	97	21	29	28	76	8	49	40	10	74	43	35	89	57	88	48	38	90	77	53	68	93	57	9	78	98	
90	31	73	74	20	45	69	17	51	4	18	6	80	13	55	32	95	52	80	80	40	41	53	16	36	71	75	83	80	94	33	84	62	95	99	65	35	3	80	31	45	69	35	92	9	11	22	22	28	43	
18	7	84	13	82	91	6	33	66	25	28	64	51	82	85	51	42	61	4	54	75	76	11	60	70	52	32	24	13	51	14	22	19	86	3	48	4	11	53	66	61	77	4	86	100	99	99	64	43	56	
47	31	14	39	84	61	30	52	22	28	96	15	77	70	20	69	13	35	12	83	67	64	88	98	76	36	92	81	16	6	92	56	14	40	80	97	46	7	45	95	98	25	13	31	93	26	55	40	35	33	
58	75	78	45	52	15	5	14	66	40	16	80	47	91	83	91	98	10	36	76	90	32	52	13	50	99	46	45	22	88	53	66	77	9	11	38	32	98	6	72	15	17	18	92	23	15	82	32	40	61	
17	82	78	65	41	16	76	78	35	98	64	87	5	94	58	70	74	6	27	82	92	67	70	31	20	68	52	10	82	13	5	94	75	26	35	37	29	60	38	53	22	6	29	14	97	98	61	4	63	54	
63	7	66	62	77	19	84	17	42	11	79	20	42	94	12	88	31	40	98	67	65	11	45	37	29	5	61	53	33	43	17	87	56	60	16	10	77	93	60	26	21	77	58	88	87	40	97	75	48	42	
70	40	41	97	74	2	33	56	52	35	95	10	2	83	84	35	3	45	93	60	90	13	78	18	70	78	99	81	99	69	4	74	41	3	41	90	11	83	43	36	98	76	51	50	61	82	24	31	46	1	
95	60	19	64	79	69	55	24	55	77	60	68	10	70	98	97	66	11	17	30	45	47	76	25	68	54	73	90	45	32	70	18	92	46	75	76	98	10	86	60	55	55	37	41	95	29	53	81	7	35	
4	48	22	38	49	81	11	43	68	85	98	30	66	50	43	98	94	25	6	69	90	69	74	88	65	15	45	95	75	31	6	7	56	13	82	26	13	13	15	49	44	40	91	57	51	63	5	27	92	47	
87	65	8	44	73	31	18	36	77	72	79	51	89	3	41	72	65	41	29	75	6	67	54	27	88	81	72	12	38	10	61	49	6	92	15	32	67	89	35	50	72	84	42	22	8	81	71	70	75	28	
4	41	9	89	35	94	5	6	1	73	94	66	17	80	97	37	52	93	50	85	52	66	37	83	63	19	97	48	14	11	1	32	51	82	55	72	5	96	30	80	47	59	36	12	76	72	26	52	94	91	
28	15	24	88	84	9	42	82	77	58	17	7	38	43	45	31	22	76	9	18	76	59	89	73	16	67	21	49	95	41	85	87	85	1	13	79	81	79	20	24	47	71	18	42	77	15	35	67	87	92	
82	8	30	39	39	11	96	24	66	67	46	60	38	84	2	77	17	1	28	39	72	8	9	9	59	79	84	82	76	10	94	96	14	82	64	85	66	50	22	26	97	45	90	93	96	10	27	79	21	12	
46	98	67	22	36	49	62	56	78	46	12	72	94	77	20	87	10	15	6	76	47	66	55	56	87	68	11	49	88	68	65	65	97	20	36	10	64	85	89	91	28	1	56	66	7	63	11	33	36	58	
85	12	54	83	17	44	14	70	64	90	96	55	17	11	23	97	52	97	36	17	73	40	36	61	3	31	91	45	57	74	86	62	17	11	76	30	93	93	65	85	43	84	20	53	1	48	47	82	21	30	
