500
30
33	18	6	54	20	8	81	44	74	49	39	85	27	17	21	71	99	78	16	10	33	11	65	19	74	99	30	90	74	43	
82	28	23	14	34	50	11	42	24	49	75	45	37	99	14	88	72	68	90	69	2	2	100	36	69	55	59	42	77	40	
27	37	77	80	89	68	67	79	42	27	67	13	70	73	18	39	54	14	24	63	1	76	63	65	88	41	51	7	73	6	
72	63	59	80	71	28	57	80	6	49	12	67	34	62	99	27	78	17	58	88	9	42	11	38	84	12	50	72	44	91	
30	36	52	6	85	81	88	73	69	2	62	1	54	85	68	29	38	44	39	57	35	57	47	11	48	73	69	53	13	6	
42	82	72	66	1	93	58	4	60	79	51	83	87	22	12	73	55	14	99	57	43	40	49	58	58	15	16	8	73	14	
82	2	66	5	14	17	13	4	98	12	3	90	83	29	18	16	58	52	38	8	39	48	94	81	8	58	86	29	3	67	
72	91	81	82	28	68	88	86	75	32	28	85	1	26	23	33	55	51	95	42	20	53	89	99	71	49	35	42	58	59	
73	49	74	70	53	6	52	87	7	75	12	76	17	40	1	98	40	7	29	20	27	78	91	23	64	84	2	42	98	37	
72	31	19	76	64	61	43	71	14	93	85	82	34	92	61	25	33	95	3	88	76	42	72	57	1	79	86	52	36	54	
43	52	94	6	63	11	54	47	15	72	66	84	60	29	73	65	19	7	27	77	79	6	68	9	52	78	75	5	87	72	
92	77	48	7	61	52	27	74	11	69	36	26	47	2	82	62	7	94	52	35	100	48	80	15	51	38	64	94	97	60	
13	3	2	5	86	9	26	89	18	61	39	53	80	45	23	64	57	15	15	91	52	60	20	95	26	37	22	4	71	20	
39	65	85	72	31	52	52	34	99	96	16	4	90	65	84	60	52	66	56	62	86	52	78	11	11	51	69	30	31	39	
98	25	49	53	92	49	86	65	91	51	65	22	62	3	89	57	59	7	56	83	67	49	26	34	39	43	33	16	41	44	
17	19	85	24	15	57	33	4	64	92	55	48	24	91	50	86	60	35	19	71	37	12	75	62	7	4	82	33	78	2	
15	85	21	45	27	58	97	72	64	31	32	54	63	56	43	79	22	97	90	81	76	16	12	29	86	76	63	66	13	100	
78	5	70	95	74	24	9	26	74	28	29	45	35	74	68	75	16	93	65	4	3	90	64	45	53	22	22	43	9	17	
37	21	17	32	37	88	24	4	95	81	16	55	8	86	56	48	46	87	10	2	6	47	44	55	17	99	80	15	14	50	
6	68	85	80	22	8	98	11	28	42	24	62	29	15	26	25	47	89	88	81	28	74	20	46	28	30	27	9	69	79	
6	27	36	87	99	100	51	97	13	59	85	29	73	26	7	52	45	48	49	99	15	24	12	37	80	2	79	81	63	20	
8	35	26	73	67	90	4	69	14	91	88	26	44	61	93	5	68	100	79	54	1	64	87	21	96	11	15	9	94	67	
61	43	69	87	58	72	70	74	43	40	37	17	88	27	40	62	6	26	45	57	71	31	84	52	99	39	26	87	22	8	
24	13	77	47	75	99	75	44	81	86	6	29	50	29	2	41	62	85	38	62	26	4	45	43	41	41	12	7	56	82	
19	11	74	10	26	19	44	2	75	73	9	34	50	95	94	37	5	14	92	29	77	72	59	85	85	50	48	93	18	4	
19	16	72	95	51	98	5	52	18	58	40	71	97	99	86	98	29	34	69	69	41	54	33	44	48	12	23	40	10	79	
48	92	79	37	56	30	16	53	30	85	15	25	89	78	25	67	56	12	59	31	14	98	39	76	83	27	49	16	12	29	
38	52	63	95	4	17	72	45	56	80	92	43	77	55	46	42	22	25	93	98	32	14	84	49	30	76	10	49	41	30	
