1000
50
9	10	34	38	88	24	97	20	26	25	11	53	63	5	9	3	67	14	80	30	77	55	45	39	2	75	54	38	46	7	74	32	43	22	54	22	67	22	76	21	87	33	25	67	74	8	96	52	90	53	
6	90	36	64	49	39	39	2	65	80	27	85	37	72	1	24	43	91	70	71	3	81	58	89	2	99	2	54	64	71	45	80	95	85	64	77	63	63	53	10	64	23	27	76	99	16	21	56	26	29	
4	87	98	50	23	79	94	33	42	8	17	82	39	86	20	8	86	76	24	67	62	96	12	98	61	37	24	13	89	78	26	69	82	89	24	17	30	8	11	1	19	65	83	43	56	65	53	33	65	90	
10	38	48	34	93	49	10	84	8	95	95	87	67	26	56	85	59	50	87	61	3	56	81	86	2	79	24	48	45	18	78	6	98	89	30	49	21	48	86	72	7	50	55	45	94	96	26	36	18	44	
23	36	10	25	100	38	22	77	39	35	32	19	93	54	32	44	28	70	31	100	44	85	13	66	99	89	87	23	99	34	100	65	13	11	23	49	83	78	94	19	33	25	18	6	21	74	48	51	11	11	
24	44	97	84	69	50	80	43	77	96	63	2	11	39	44	32	54	30	10	81	68	43	11	64	4	1	95	15	98	57	25	50	6	56	69	25	13	59	35	88	32	54	92	57	97	51	38	92	12	94	
19	32	38	38	19	75	42	67	55	4	46	96	72	17	81	61	15	59	63	45	71	62	80	89	36	42	55	85	43	84	52	33	44	47	89	76	31	50	15	61	56	62	59	26	82	94	23	22	72	99	
4	32	64	63	91	86	96	74	61	76	5	7	66	21	50	9	50	65	30	85	71	37	92	81	63	96	21	19	39	95	32	32	40	3	74	25	70	72	71	12	59	41	65	12	3	24	36	90	83	36	
100	92	30	25	92	96	100	70	44	2	62	36	78	47	55	7	69	42	43	47	42	89	89	45	8	13	34	17	43	35	53	70	62	71	53	9	87	27	96	11	95	45	22	98	19	35	53	88	21	36	
57	87	73	68	63	69	53	52	88	52	31	32	4	95	10	78	36	7	83	59	33	72	99	18	39	16	26	33	38	30	67	45	29	13	71	6	81	80	56	67	44	30	7	32	83	75	14	57	6	33	
8	88	40	25	14	56	71	74	5	48	30	21	26	31	46	32	97	90	94	12	81	45	83	74	32	35	32	17	13	56	51	94	44	73	69	14	50	39	77	97	33	69	77	88	93	92	84	60	75	97	
16	67	52	22	48	64	74	47	98	74	62	63	60	67	89	83	48	55	42	66	94	80	93	16	42	100	46	43	4	2	20	2	25	7	66	37	23	9	32	5	80	22	40	26	16	62	79	53	37	79	
74	99	100	59	51	72	99	37	53	19	33	73	17	82	55	56	33	24	13	43	15	100	100	69	44	50	79	85	3	60	28	47	30	97	91	90	80	57	46	87	64	74	28	17	1	13	48	44	87	50	
41	56	99	85	44	91	59	1	22	51	89	71	25	23	78	72	30	86	99	44	21	97	8	15	48	26	94	38	33	97	67	51	48	92	11	51	82	59	6	28	28	21	61	31	11	63	51	56	77	34	
46	29	46	65	62	85	90	53	6	22	62	92	21	59	65	37	24	79	16	98	11	63	74	94	26	83	84	6	27	65	89	62	2	83	22	65	69	70	64	69	81	92	83	1	25	82	76	25	18	16	
