200
30
87	50	43	82	102	66	37	41	21	53	83	86	47	87	32	63	21	104	66	85	85	92	42	98	105	96	11	80	27	8	
87	41	42	71	100	70	41	35	7	55	85	83	47	83	30	70	14	95	81	77	91	80	38	112	106	104	13	65	26	15	
83	56	42	70	119	59	39	49	18	65	87	86	49	71	39	70	14	88	77	93	101	97	33	107	100	100	28	74	16	22	
101	54	30	80	119	60	30	34	24	68	95	94	38	74	37	68	13	88	84	92	84	96	29	99	108	110	21	79	11	7	
101	50	28	76	100	57	45	48	18	70	81	80	53	74	41	71	26	100	78	82	90	88	35	104	104	110	14	79	29	9	
82	53	34	74	105	55	34	51	7	57	89	93	45	88	45	78	23	99	69	78	102	88	41	113	110	97	12	70	17	9	
101	47	28	68	111	70	39	45	14	64	85	79	54	85	37	78	25	87	79	84	101	89	40	112	99	99	22	84	19	13	
95	43	36	64	114	64	38	50	7	68	83	93	50	78	34	76	19	89	81	78	99	83	33	104	113	112	11	77	23	17	
86	56	42	80	106	72	28	38	18	57	86	93	39	72	43	77	27	92	76	84	98	81	38	97	100	112	13	67	26	22	
84	59	44	65	103	74	26	51	7	60	96	92	39	73	35	78	24	97	84	90	96	81	35	107	111	114	23	74	15	9	
94	53	45	70	108	58	27	50	26	68	80	95	53	90	35	80	29	100	67	87	102	95	44	94	104	107	25	79	27	15	
100	54	37	71	107	69	38	45	24	55	94	80	43	87	45	78	26	96	75	88	96	79	29	103	100	113	20	84	21	21	
90	48	45	76	100	66	38	35	22	66	86	79	44	83	35	62	12	87	81	78	103	94	32	99	102	96	22	72	24	19	
82	60	43	75	107	67	39	46	19	58	78	80	48	87	47	78	11	98	75	86	94	85	47	103	96	105	26	72	30	9	
84	60	32	64	119	59	36	44	25	66	78	83	36	83	45	64	17	92	81	87	84	83	28	104	113	112	12	80	21	14	
100	50	41	70	119	64	32	47	14	52	97	95	41	89	47	71	22	98	67	77	85	88	44	95	102	113	28	65	12	14	
95	51	41	70	106	60	29	51	19	70	96	93	55	73	33	75	12	90	78	84	91	93	45	109	113	108	26	82	16	6	
97	52	40	71	112	70	36	43	10	67	86	80	51	84	39	69	24	91	78	86	93	83	31	94	103	106	25	81	17	20	
95	56	31	75	106	56	31	44	21	65	86	78	37	88	33	77	20	98	76	79	95	93	36	98	109	100	12	68	11	17	
90	57	35	64	105	59	44	36	13	67	90	82	46	90	29	75	11	99	84	79	98	93	35	103	101	102	17	75	15	11	
92	45	31	67	113	64	26	48	9	63	92	88	39	80	45	73	18	97	68	78	87	81	34	101	103	114	12	79	17	22	
86	50	38	65	113	68	38	47	15	61	80	86	42	74	31	61	16	101	70	90	87	82	43	103	108	96	23	75	11	12	
92	55	31	70	116	68	42	49	10	57	90	91	38	90	31	73	11	93	69	89	94	93	30	108	105	101	24	67	12	8	
83	57	36	68	100	74	27	51	18	51	93	78	55	88	37	70	21	93	75	91	92	87	42	102	102	107	13	67	26	19	
92	47	35	78	109	74	28	40	23	64	81	79	55	79	45	72	11	100	66	95	88	89	28	101	98	101	20	72	15	8	
87	55	37	67	119	63	29	33	15	57	89	83	48	84	38	78	10	86	74	80	93	92	38	112	107	100	20	68	26	18	
99	55	37	67	113	62	29	51	13	58	95	85	40	88	45	69	22	91	70	88	89	87	38	111	99	102	28	66	27	12	
83	46	35	82	103	59	42	46	12	63	96	92	52	76	33	79	16	104	83	84	89	95	35	100	98	96	21	65	18	6	
96	48	44	77	100	65	34	47	8	69	90	87	42	87	36	76	27	92	76	92	91	82	39	101	96	98	11	65	28	6	
87	41	40	76	109	69	45	43	15	51	93	78	53	80	36	70	16	103	75	77	92	87	44	102	105	112	22	66	13	18	
101	45	45	70	107	60	37	47	11	58	91	90	42	75	30	75	18	96	78	87	91	88	30	112	107	107	16	71	18	17	
92	51	35	81	101	72	45	51	20	68	90	82	50	81	48	62	25	88	83	88	96	93	32	95	99	105	19	79	26	21	
99	43	31	79	100	69	37	34	13	65	83	85	50	78	48	78	19	102	66	86	84	92	34	100	107	108	12	67	21	22	
99	45	41	68	116	61	44	37	13	55	83	80	54	81	41	71	17	99	65	92	90	90	32	103	98	105	11	68	22	9	
99	55	45	65	105	64	37	39	22	52	92	94	55	85	46	79	10	91	69	80	102	83	39	108	109	97	26	84	12	15	
96	46	30	74	102	72	44	42	20	63	83	95	54	77	41	80	29	92	68	80	101	84	35	100	99	97	16	71	12	7	
99	58	33	67	112	68	37	48	13	69	97	78	46	74	29	76	28	95	81	93	90	86	35	109	100	110	28	71	19	22	
89	51	41	77	115	60	29	41	23	65	84	86	47	77	30	69	10	97	78	80	100	97	35	107	109	99	30	83	21	18	
98	53	31	75	105	56	41	48	26	54	93	92	48	73	34	62	20	96	78	83	94	95	34	99	96	98	21	80	29	24	
84	49	32	72	106	65	36	50	20	69	87	88	37	76	37	70	20	103	76	76	100	96	33	108	113	96	17	79	17	23	
98	58	40	68	117	56	41	42	22	63	82	90	48	90	30	65	29	99	72	91	99	88	31	113	95	112	11	77	18	10	
86	54	45	72	104	55	40	36	7	54	93	82	46	72	30	64	24	102	77	87	87	81	34	107	95	110	27	74	21	20	
96	57	29	79	118	68	40	34	14	62	94	89	49	86	34	66	23	102	81	82	84	84	39	108	101	101	17	73	14	8	
95	50	43	71	117	57	35	47	25	54	96	80	44	86	39	79	24	101	73	82	91	87	45	94	111	114	19	76	17	17	
93	52	42	70	108	74	39	47	25	51	80	88	45	90	37	80	11	100	72	94	87	78	36	94	102	97	23	78	22	17	
101	43	43	69	118	58	45	32	10	57	79	77	45	76	48	69	21	86	75	92	87	88	30	113	105	98	13	66	12	18	
85	55	46	72	113	74	30	47	26	53	89	84	52	90	46	71	27	87	83	90	97	96	43	110	111	103	16	79	16	25	
95	47	39	79	103	58	43	50	24	60	79	82	37	75	30	66	12	99	66	89	85	81	28	95	104	97	21	78	19	24	
98	44	37	78	105	65	38	37	10	62	97	82	36	88	38	79	29	102	72	89	84	96	39	94	102	96	22	78	16	9	
95	60	27	64	108	66	43	43	22	56	87	78	52	76	36	77	22	101	76	82	84	79	34	96	97	101	27	74	24	20	
99	53	38	75	101	58	42	44	18	60	91	94	43	89	47	74	17	91	81	76	93	94	30	98	111	114	19	75	21	11	
93	60	29	82	103	68	34	37	15	53	82	79	51	87	31	64	28	104	79	91	90	87	38	101	108	103	26	71	14	14	
85	57	35	70	114	73	43	51	19	68	96	84	49	80	38	75	16	89	83	82	89	85	43	98	95	105	15	66	29	7	
94	58	27	76	106	72	38	36	20	56	90	89	36	87	32	75	21	104	69	82	88	79	39	113	108	106	26	83	17	10	
100	44	38	73	117	72	43	41	20	69	87	82	47	75	39	61	20	86	73	85	88	95	47	94	94	107	22	83	14	20	
88	51	42	70	107	74	28	41	19	68	86	80	36	73	38	67	16	91	81	77	97	94	42	102	106	112	16	69	12	24	
95	45	38	72	105	74	35	48	19	56	79	91	38	80	46	71	29	103	84	88	91	85	40	95	106	96	14	75	18	8	
86	56	45	78	110	58	44	41	18	56	80	94	52	81	37	67	15	85	79	90	103	87	32	104	96	106	11	66	14	20	
101	59	42	76	100	68	29	40	22	62	85	81	45	74	47	66	10	99	81	92	96	89	37	94	98	108	14	79	24	13	
88	58	34	82	110	64	33	32	26	59	96	85	53	85	32	77	29	94	79	79	95	78	46	101	102	98	13	67	27	10	
94	47	45	69	117	72	34	45	19	68	96	81	53	73	35	75	27	85	72	88	97	79	37	100	113	101	21	65	13	11	
94	59	28	71	105	63	38	40	9	63	80	77	43	85	47	77	15	100	72	89	87	90	35	109	105	110	28	78	12	16	
93	56	40	77	112	60	31	50	23	57	96	84	41	73	42	74	12	86	74	82	93	95	28	102	98	107	21	68	26	9	
94	44	42	81	111	63	26	33	19	61	87	83	43	73	39	64	16	86	75	95	91	81	46	95	104	110	16	76	14	15	
101	42	37	70	100	65	41	47	11	62	79	88	41	87	36	76	13	88	76	80	88	79	47	101	98	114	16	71	28	12	
92	54	45	71	105	71	35	40	7	66	80	92	38	71	46	75	27	87	69	95	87	97	28	102	102	107	22	68	13	25	
88	50	45	68	109	73	27	38	24	57	90	91	43	75	39	62	26	88	84	92	102	87	37	96	102	114	12	65	21	6	
95	41	35	64	114	56	34	32	9	58	85	89	53	73	46	66	14	94	68	90	98	87	44	95	109	104	28	81	22	22	
100	44	46	79	115	72	30	48	16	70	82	94	39	79	35	65	23	89	78	83	91	85	42	112	105	110	25	83	27	24	
88	55	45	78	116	57	27	41	20	56	91	82	48	75	39	63	19	93	72	82	90	87	38	97	111	114	11	74	22	9	
82	51	40	83	118	71	26	43	9	60	95	95	38	80	46	76	18	98	76	94	92	96	43	108	98	115	29	80	19	23	
91	60	37	65	106	56	30	44	8	51	93	85	49	75	43	71	25	90	84	94	87	95	42	109	110	99	17	69	28	11	
82	60	38	65	107	61	30	48	15	61	84	83	50	88	38	65	21	95	78	77	86	86	34	105	100	99	21	77	24	15	
95	45	44	77	119	72	38	37	7	60	95	76	52	76	43	73	20	96	75	92	96	92	40	112	113	96	17	77	20	14	
92	55	43	68	119	55	28	33	21	54	78	84	36	87	40	72	26	100	74	95	90	80	30	94	107	100	21	71	15	17	
91	51	44	72	102	73	34	39	8	64	89	92	45	74	36	62	26	97	75	84	103	79	37	105	102	103	24	80	24	13	
91	46	40	82	119	58	45	40	22	52	96	89	42	79	42	72	16	89	82	78	101	81	36	108	110	104	23	81	19	15	
101	41	37	78	109	69	39	49	20	53	82	78	43	74	30	69	18	88	66	87	90	89	39	97	97	107	12	81	29	10	
96	49	43	83	114	68	43	43	19	65	95	81	52	80	43	73	26	89	78	90	95	87	34	106	96	97	24	71	29	23	
94	42	27	83	116	73	26	36	9	70	80	83	48	76	34	61	27	86	77	89	92	97	37	100	97	104	15	73	18	10	
89	58	27	78	116	69	34	34	26	67	81	92	54	80	39	79	17	104	82	77	100	83	41	112	99	101	27	75	20	23	
88	48	37	82	114	63	39	39	14	54	80	77	36	73	36	78	10	93	71	88	95	86	45	109	101	100	27	77	23	12	
90	41	40	69	111	70	44	40	14	64	88	88	42	81	36	68	12	85	75	88	89	85	45	111	100	107	24	66	26	9	
101	53	27	78	112	59	42	32	7	51	84	76	54	83	29	61	12	88	73	77	93	94	33	108	111	108	17	74	24	6	
94	45	34	81	108	55	41	36	11	58	95	84	50	78	30	65	29	98	75	79	94	88	28	99	94	115	11	83	17	20	
84	51	42	79	112	66	31	41	23	57	88	84	41	86	38	78	15	97	77	95	100	88	41	109	109	115	26	69	26	8	
84	51	37	79	111	60	31	39	12	62	87	85	53	72	43	76	28	94	82	83	99	81	38	111	97	109	29	77	22	23	
98	60	30	68	117	60	31	47	8	68	90	90	48	84	40	61	13	93	74	84	88	94	33	112	101	110	16	65	23	6	
99	44	28	80	103	58	32	36	13	66	93	78	48	87	42	80	23	93	78	82	102	87	32	94	109	103	17	82	13	23	
89	54	37	70	101	62	35	47	15	54	92	76	48	85	32	78	11	100	67	95	85	90	39	99	112	109	17	65	28	18	
84	60	42	82	108	60	41	50	13	52	96	83	44	72	39	69	16	92	77	91	102	95	41	112	113	96	26	66	22	19	
100	57	37	66	103	68	32	51	23	62	95	80	40	74	36	63	23	101	69	88	91	78	39	111	112	98	28	75	16	16	
85	45	29	70	104	74	34	49	21	59	90	93	46	82	46	61	18	87	73	86	100	92	36	107	111	99	25	69	19	6	
96	43	36	83	115	60	29	43	15	65	91	89	46	85	48	74	11	96	70	84	90	90	38	99	96	97	13	78	11	12	
93	54	43	76	103	65	33	40	10	68	93	76	39	73	37	64	29	104	76	88	89	94	41	94	105	100	29	80	14	13	
90	60	44	77	101	59	32	44	20	69	84	78	49	71	45	73	29	88	77	85	88	91	28	94	113	113	23	65	18	11	
97	48	31	81	119	55	45	34	13	65	80	95	40	86	38	64	10	99	67	95	89	84	46	110	106	114	14	84	25	9	
99	54	30	76	106	59	38	34	26	64	95	78	47	77	31	79	17	88	73	81	89	92	39	105	95	115	30	84	26	18	
98	47	38	81	119	68	43	47	24	59	90	83	50	85	38	79	24	100	78	89	98	83	30	95	99	99	13	71	27	20	
97	48	42	68	117	63	29	34	22	62	82	77	52	82	33	67	18	97	69	92	95	79	32	110	110	113	20	76	13	24	
84	42	35	69	113	62	28	43	18	54	91	79	36	84	46	68	18	102	77	77	89	81	43	104	112	114	21	83	20	14	
99	58	28	68	100	61	40	48	7	60	83	86	40	88	31	61	10	101	81	93	85	82	45	112	103	107	23	66	16	23	
95	59	38	65	118	73	39	42	18	62	95	76	46	74	32	62	19	89	80	80	94	97	40	107	100	115	29	68	19	11	
92	43	41	64	107	58	26	32	8	62	92	85	39	88	34	75	22	88	84	79	90	92	40	101	112	105	22	80	18	16	
