200
30
59	23	87	84	13	48	62	71	27	92	21	17	82	46	18	24	100	20	59	15	83	94	94	76	90	83	63	83	24	36	
24	97	62	92	51	43	92	50	92	70	77	96	37	36	48	36	82	55	50	68	21	35	66	46	98	27	25	94	30	77	
94	24	36	15	61	15	48	88	73	88	31	24	88	12	46	57	71	44	24	79	14	37	96	10	21	92	100	60	91	93	
53	74	46	95	27	88	22	78	34	51	12	62	24	69	70	60	26	51	93	39	22	17	58	21	14	29	13	47	40	64	
73	86	24	48	83	31	34	80	15	16	27	24	55	34	100	71	71	37	10	80	72	81	75	100	66	99	32	77	88	15	
28	86	68	88	45	65	54	41	45	52	20	81	14	33	74	83	72	33	84	49	36	82	44	45	88	24	60	54	81	12	
45	73	55	83	39	20	84	37	13	38	92	26	91	88	28	13	20	25	32	20	85	15	43	14	49	51	10	29	48	34	
11	81	62	66	49	93	14	45	44	69	59	25	11	49	48	49	80	93	27	38	70	33	28	70	46	28	90	33	23	75	
16	42	88	36	50	57	62	91	55	73	24	23	10	97	84	13	75	14	73	89	49	87	49	63	32	41	48	33	86	65	
84	83	48	77	95	25	16	23	49	32	98	74	66	77	92	75	62	25	16	97	89	32	14	91	47	10	18	94	37	97	
78	14	48	80	67	78	50	30	32	64	12	89	81	34	57	39	80	91	47	33	59	23	45	87	50	33	81	92	68	81	
15	15	89	19	29	45	73	37	54	11	73	15	23	71	46	85	60	36	29	79	85	62	100	85	87	78	73	46	62	17	
82	61	40	12	55	90	89	85	18	62	92	70	31	41	40	97	42	84	69	10	82	46	74	91	66	80	48	81	42	100	
61	27	19	44	84	23	16	96	20	34	56	71	65	36	21	85	41	32	70	68	37	96	88	53	18	25	49	10	11	72	
13	66	14	73	77	53	26	12	90	25	94	49	22	64	65	85	59	52	55	44	49	90	34	53	86	85	65	41	32	52	
35	56	80	12	100	75	74	32	65	87	21	100	79	11	87	93	48	75	59	98	91	79	88	58	58	78	80	69	42	76	
66	18	66	86	18	63	27	10	89	92	66	68	25	85	71	11	77	34	94	18	54	10	100	15	13	99	21	65	89	48	
100	21	35	12	67	38	77	92	28	79	46	77	92	20	80	69	21	63	46	32	30	64	97	66	31	60	23	11	10	55	
79	54	71	76	55	71	85	53	56	81	48	37	39	56	68	44	87	16	52	52	81	43	43	78	75	95	55	11	22	74	
92	69	69	30	31	87	54	34	48	40	11	63	22	96	32	50	44	18	16	92	36	45	25	86	28	63	35	25	31	52	
97	45	94	43	62	94	100	51	92	84	44	64	20	40	86	24	52	77	93	42	45	16	25	75	12	25	25	85	58	58	
31	14	71	94	44	81	36	65	22	10	17	26	78	40	28	100	77	64	20	68	84	59	95	26	88	94	100	99	11	93	
21	94	37	58	38	56	87	15	42	37	34	62	76	69	36	61	23	93	32	60	72	88	47	69	94	56	73	85	79	38	
61	97	71	19	76	56	36	80	97	54	26	97	31	66	41	66	55	11	94	16	78	10	23	100	10	94	59	21	94	38	
90	20	42	27	65	75	75	75	42	97	65	16	14	83	94	78	37	62	61	59	33	84	71	75	75	85	95	95	53	19	
30	26	75	96	83	73	50	27	19	72	82	53	51	42	30	11	30	52	100	50	14	67	88	15	52	93	61	17	97	11	
31	41	56	17	60	24	53	37	66	64	58	71	28	15	44	77	55	33	80	35	27	64	88	95	91	81	21	91	44	82	
